CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX
868796918,01/01/2010,05:05:00,,,123,01/01/2010,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,STATEN ISLAND,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,"936,562","137,030",,UNKNOWN,U,,40.542671213,-74.171581158,"(40.542671213, -74.171581158)",PATROL BORO STATEN ISLAND,,45-64,WHITE,M
723691961,01/01/2010,04:00:00,,,14,01/01/2010,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,"988,443","214,722",,WHITE,M,,40.756046025,-73.984866869,"(40.756046025, -73.984866869)",PATROL BORO MAN SOUTH,,18-24,BLACK,M
571614977,01/01/2010,08:00:00,08/02/2010,20:00:00,41,08/05/2010,104,RAPE,153,RAPE 3,COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,013,232","236,725",,UNKNOWN,M,,40.816391847,-73.895296414,"(40.816391847, -73.895296414)",PATROL BORO BRONX,,,WHITE HISPANIC,F
427430378,01/01/2010,02:30:00,,,113,01/01/2010,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,049,202","195,122",,BLACK,M,,40.702011429,-73.765747782,"(40.702011429, -73.765747782)",PATROL BORO QUEENS SOUTH,,25-44,BLACK,M
387014909,01/01/2010,01:15:00,01/01/2010,01:15:00,1,01/01/2010,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"982,394","201,751",,,,,40.720444636,-74.006697076,"(40.720444636, -74.006697076)",PATROL BORO MAN SOUTH,,25-44,WHITE,M
167974111,01/01/2010,23:50:00,01/02/2010,00:10:00,79,01/02/2010,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"995,963","188,713",,BLACK,M,,40.684650824,-73.957768786,"(40.684650824, -73.957768786)",PATROL BORO BKLYN NORTH,,45-64,BLACK,M
298183143,01/01/2010,03:05:00,01/01/2010,03:05:00,123,01/01/2010,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,STATEN ISLAND,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"935,184","144,530",18-24,WHITE HISPANIC,M,,40.563249728,-74.17659354,"(40.563249728, -74.17659354)",PATROL BORO STATEN ISLAND,,18-24,WHITE,F
952840353,01/01/2010,05:00:00,01/01/2010,05:30:00,23,01/02/2010,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"998,559","229,002",,WHITE HISPANIC,M,,40.795230291,-73.948322897,"(40.795230291, -73.948322897)",PATROL BORO MAN NORTH,,,UNKNOWN,D
232921486,01/01/2010,01:00:00,01/01/2010,01:05:00,94,01/01/2010,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,BROOKLYN,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"999,677","204,340",,,,,40.727537559,-73.944341707,"(40.727537559, -73.944341707)",PATROL BORO BKLYN NORTH,,25-44,WHITE,M
888636936,01/01/2010,12:00:00,,,49,01/05/2010,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,028,532","253,284",,WHITE,M,,40.861777977,-73.839911945,"(40.861777977, -73.839911945)",PATROL BORO BRONX,,25-44,WHITE,F
383914905,01/01/2010,00:01:00,12/13/2010,23:59:00,73,05/04/2011,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,008,276","183,623",,,,,40.670655072,-73.91339092,"(40.670655072, -73.91339092)",PATROL BORO BKLYN NORTH,,<18,BLACK,M
114690865,01/01/2010,05:30:00,01/01/2010,05:30:00,23,01/03/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,000,149","228,719",25-44,WHITE,F,,40.794450815,-73.942581105,"(40.794450815, -73.942581105)",PATROL BORO MAN NORTH,,45-64,BLACK HISPANIC,M
540169766,01/01/2010,18:00:00,01/01/2010,18:05:00,40,01/01/2010,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BRONX,INSIDE,OTHER,N.Y. POLICE DEPT,0,NA,,NA,"1,007,194","237,949",25-44,UNKNOWN,F,,40.819769127,-73.917106066,"(40.819769127, -73.917106066)",PATROL BORO BRONX,,25-44,WHITE HISPANIC,F
193569788,01/01/2010,17:25:00,01/01/2010,17:33:00,32,01/01/2010,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,000,472","237,474",,,,,40.818480286,-73.941393415,"(40.818480286, -73.941393415)",PATROL BORO MAN NORTH,,,UNKNOWN,E
627016622,01/01/2010,09:00:00,,,113,01/12/2010,341,PETIT LARCENY,305,"LARCENY,PETIT BY CREDIT CARD U",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,054,220","191,055",,,,,40.690810249,-73.747692378,"(40.690810249, -73.747692378)",PATROL BORO QUEENS SOUTH,,25-44,BLACK,M
549648968,01/01/2010,22:00:00,,,79,01/11/2010,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,PUBLIC BUILDING,N.Y. POLICE DEPT,0,NA,,NA,"1,001,445","188,043",,BLACK,M,,40.682802875,-73.938004477,"(40.682802875, -73.938004477)",PATROL BORO BKLYN NORTH,,18-24,BLACK,F
802989880,01/01/2010,00:01:00,02/24/2010,19:57:00,108,02/24/2010,358,OFFENSES INVOLVING FRAUD,705,"FORGERY,ETC.-MISD.",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"999,085","211,484",,,,,40.747147084,-73.946461857,"(40.747147084, -73.946461857)",PATROL BORO QUEENS NORTH,,45-64,WHITE,F
777540036,01/01/2010,05:00:00,01/01/2010,05:26:00,115,01/01/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,022,006","215,366",,,,,40.757734026,-73.863718144,"(40.757734026, -73.863718144)",PATROL BORO QUEENS NORTH,,25-44,WHITE HISPANIC,M
371933165,01/01/2010,14:00:00,,,67,01/03/2010,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,008,172","178,080",25-44,BLACK,M,,40.655441049,-73.913785491,"(40.655441049, -73.913785491)",PATROL BORO BKLYN SOUTH,,25-44,BLACK,F
441097636,01/01/2010,23:30:00,01/02/2010,00:30:00,52,01/02/2010,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,014,313","254,676",25-44,WHITE HISPANIC,M,,40.865658464,-73.891310558,"(40.865658464, -73.891310558)",PATROL BORO BRONX,,25-44,WHITE HISPANIC,F
885182120,01/01/2010,01:10:00,01/01/2010,01:16:00,52,01/01/2010,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,010,674","252,373",,,,,40.85934907,-73.904476203,"(40.85934907, -73.904476203)",PATROL BORO BRONX,,,UNKNOWN,E
499098132,01/01/2010,12:00:00,01/22/2010,03:00:00,6,01/22/2010,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"981,742","207,773",,WHITE,M,,40.736973397,-74.00905145,"(40.736973397, -74.00905145)",PATROL BORO MAN SOUTH,,,UNKNOWN,M
385424178,01/01/2010,18:20:00,01/01/2010,18:30:00,88,01/01/2010,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,NA,,NA,"990,421","188,642",,,,,40.684461543,-73.97775121,"(40.684461543, -73.97775121)",PATROL BORO BKLYN NORTH,,,UNKNOWN,D
261669165,01/01/2010,03:00:00,01/01/2010,03:05:00,114,01/02/2010,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,BAR/NIGHT CLUB,N.Y. POLICE DEPT,0,NA,,NA,"1,001,857","212,462",,UNKNOWN,U,,40.749826363,-73.936455137,"(40.749826363, -73.936455137)",PATROL BORO QUEENS NORTH,,18-24,BLACK,F
428059628,01/01/2010,08:00:00,01/02/2010,01:30:00,73,01/02/2010,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,009,574","180,396",,,,,40.66179406,-73.908723928,"(40.66179406, -73.908723928)",PATROL BORO BKLYN NORTH,,25-44,BLACK,F
684961645,01/01/2010,15:10:00,01/01/2010,15:15:00,48,01/01/2010,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,012,721","249,689",,BLACK,M,,40.851975931,-73.89708751,"(40.851975931, -73.89708751)",PATROL BORO BRONX,,45-64,BLACK,M
900653713,01/01/2010,17:30:00,,,113,01/01/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,OTHER,N.Y. POLICE DEPT,0,NA,,NA,"1,046,125","185,873",,BLACK,M,,40.676647179,-73.77693008,"(40.676647179, -73.77693008)",PATROL BORO QUEENS SOUTH,,18-24,BLACK,F
317467170,01/01/2010,01:00:00,05/11/2010,15:30:00,79,05/11/2010,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,ARMSTRONG II,434,"999,215","189,479",25-44,UNKNOWN,M,,40.686748418,-73.946041603,"(40.686748418, -73.946041603)",PATROL BORO BKLYN NORTH,,18-24,BLACK,F
799641562,01/01/2010,23:00:00,01/01/2010,23:45:00,114,01/05/2010,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,QUEENS,REAR OF,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,NA,,NA,"999,714","215,499",,WHITE,M,,40.758166165,-73.94418256,"(40.758166165, -73.94418256)",PATROL BORO QUEENS NORTH,,,ASIAN / PACIFIC ISLANDER,D
939200758,01/01/2010,22:00:00,01/02/2010,10:45:00,26,01/02/2010,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"998,866","237,619",,,,,40.818881074,-73.947195373,"(40.818881074, -73.947195373)",PATROL BORO MAN NORTH,,45-64,AMERICAN INDIAN/ALASKAN NATIVE,M
241197969,01/01/2010,21:45:00,01/01/2010,21:55:00,62,01/01/2010,105,ROBBERY,377,"ROBBERY,BODEGA/CONVENIENCE STORE",COMPLETED,FELONY,BROOKLYN,INSIDE,GROCERY/BODEGA,N.Y. POLICE DEPT,0,NA,,NA,"989,576","156,467",,,,,40.596148601,-73.980823346,"(40.596148601, -73.980823346)",PATROL BORO BKLYN SOUTH,,45-64,ASIAN / PACIFIC ISLANDER,M
798114111,01/01/2010,03:00:00,01/01/2010,10:00:00,7,01/01/2010,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"987,721","202,253",,,,,40.721822019,-73.987479351,"(40.721822019, -73.987479351)",PATROL BORO MAN SOUTH,,25-44,WHITE,F
943215020,01/01/2010,20:00:00,01/01/2010,20:25:00,105,01/01/2010,117,DANGEROUS DRUGS,501,"CONTROLLED SUBSTANCE,POSSESS.",COMPLETED,FELONY,QUEENS,,GAS STATION,N.Y. POLICE DEPT,0,NA,,NA,"1,055,005","200,297",,,,,40.716171025,-73.744764613,"(40.716171025, -73.744764613)",PATROL BORO QUEENS SOUTH,,,UNKNOWN,E
109393269,01/01/2010,13:00:00,01/01/2010,15:00:00,50,01/05/2010,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,011,564","256,747",,,,,40.871351659,-73.901240944,"(40.871351659, -73.901240944)",PATROL BORO BRONX,,45-64,BLACK,M
815172018,01/01/2010,14:45:00,01/01/2010,16:30:00,48,01/01/2010,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,017,766","246,648",25-44,WHITE HISPANIC,F,,40.84361158,-73.878866603,"(40.84361158, -73.878866603)",PATROL BORO BRONX,,25-44,WHITE HISPANIC,M
775511207,01/01/2010,17:00:00,,,47,01/01/2010,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,027,676","266,180",25-44,BLACK HISPANIC,M,,40.897177696,-73.842922973,"(40.897177696, -73.842922973)",PATROL BORO BRONX,,25-44,BLACK,F
990059437,01/01/2010,23:50:00,,,120,01/01/2010,359,OFFENSES AGAINST PUBLIC ADMINI,759,"PUBLIC ADMINISTATION,UNCLASS M",COMPLETED,MISDEMEANOR,STATEN ISLAND,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"961,193","163,266",,,,,40.614782068,-74.083049279,"(40.614782068, -74.083049279)",PATROL BORO STATEN ISLAND,,,UNKNOWN,E
930933938,01/01/2010,16:00:00,01/02/2010,11:00:00,107,01/02/2010,110,GRAND LARCENY OF MOTOR VEHICLE,442,"LARCENY, GRAND OF AUTO - ATTEM",ATTEMPTED,FELONY,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,038,356","197,768",,,,,40.709347021,-73.804843192,"(40.709347021, -73.804843192)",PATROL BORO QUEENS SOUTH,,25-44,ASIAN / PACIFIC ISLANDER,M
813289965,01/01/2010,00:01:00,01/31/2010,23:00:00,102,10/22/2010,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,027,934","192,598",,,,,40.695214196,-73.842468389,"(40.695214196, -73.842468389)",PATROL BORO QUEENS SOUTH,,,ASIAN / PACIFIC ISLANDER,M
889483839,01/01/2010,03:00:00,01/01/2010,03:05:00,45,01/04/2010,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,030,547","248,794",,WHITE,F,,40.84944395,-73.832658288,"(40.84944395, -73.832658288)",PATROL BORO BRONX,,25-44,WHITE,M
637646168,01/01/2010,08:00:00,02/08/2010,15:00:00,88,02/12/2010,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"991,424","189,660",,BLACK,M,,40.687254965,-73.974133698,"(40.687254965, -73.974133698)",PATROL BORO BKLYN NORTH,,65+,BLACK,M
195145514,01/01/2010,12:00:00,06/16/2010,01:00:00,20,06/16/2010,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STORE UNCLASSIFIED,N.Y. POLICE DEPT,0,NA,,NA,"990,435","225,428",,,,,40.78543004,-73.97766692,"(40.78543004, -73.97766692)",PATROL BORO MAN NORTH,,,UNKNOWN,D
438292147,01/01/2010,01:10:00,01/01/2010,01:20:00,114,01/01/2010,109,GRAND LARCENY,415,"LARCENY,GRAND FROM PERSON,PICK",COMPLETED,FELONY,QUEENS,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,NA,,NA,"1,006,025","218,687",,,,20,40.766903113,-73.921392044,"(40.766903113, -73.921392044)",PATROL BORO QUEENS NORTH,30 AVENUE,18-24,WHITE,F
678385760,01/01/2010,10:00:00,01/07/2010,12:28:00,7,01/07/2010,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"989,865","200,873",,WHITE HISPANIC,F,,40.71803315,-73.979745736,"(40.71803315, -73.979745736)",PATROL BORO MAN SOUTH,,,UNKNOWN,M
684475439,01/01/2010,02:20:00,01/01/2010,02:34:00,6,01/01/2010,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,OTHER,N.Y. POLICE DEPT,0,NA,,NA,"983,725","206,175",,,,,40.732587621,-74.001895761,"(40.732587621, -74.001895761)",PATROL BORO MAN SOUTH,,,UNKNOWN,E
338707796,01/01/2010,06:00:00,01/02/2010,14:00:00,102,01/02/2010,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,021,045","192,098",25-44,BLACK,M,,40.693873136,-73.867314161,"(40.693873136, -73.867314161)",PATROL BORO QUEENS SOUTH,,25-44,BLACK HISPANIC,F
302655931,01/01/2010,00:01:00,11/18/2010,09:00:00,49,11/18/2010,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,026,248","254,121",45-64,BLACK,F,,40.864086447,-73.848163863,"(40.864086447, -73.848163863)",PATROL BORO BRONX,,45-64,BLACK,F
681061461,01/01/2010,11:08:00,,,75,01/01/2010,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,014,155","183,038",,,,,40.669031473,-73.892200524,"(40.669031473, -73.892200524)",PATROL BORO BKLYN NORTH,,,UNKNOWN,E
341887081,01/01/2010,15:15:00,01/01/2010,16:00:00,107,01/01/2010,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,037,987","198,412",,,,,40.711116893,-73.806169016,"(40.711116893, -73.806169016)",PATROL BORO QUEENS SOUTH,,25-44,WHITE HISPANIC,F
369192084,01/01/2010,02:00:00,,,103,01/01/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,042,153","197,860",,WHITE HISPANIC,M,,40.709575506,-73.791146819,"(40.709575506, -73.791146819)",PATROL BORO QUEENS SOUTH,,25-44,WHITE HISPANIC,F
345705992,01/01/2010,00:01:00,01/11/2010,14:00:00,62,01/11/2010,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"985,472","162,309",,,,,40.612185218,-73.995600153,"(40.612185218, -73.995600153)",PATROL BORO BKLYN SOUTH,,45-64,WHITE,M
325404878,01/01/2010,06:20:00,01/01/2010,06:30:00,13,01/01/2010,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,MANHATTAN,,TAXI (YELLOW LICENSED),N.Y. POLICE DEPT,0,NA,,NA,"988,874","207,673",,WHITE HISPANIC,M,,40.73669807,-73.983316026,"(40.73669807, -73.983316026)",PATROL BORO MAN SOUTH,,25-44,WHITE HISPANIC,F
631011092,01/01/2010,05:30:00,01/01/2010,05:55:00,106,01/01/2010,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,QUEENS,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,036,353","186,394",,,,,40.678140112,-73.812155887,"(40.678140112, -73.812155887)",PATROL BORO QUEENS SOUTH,,18-24,ASIAN / PACIFIC ISLANDER,F
919501489,01/01/2010,01:50:00,01/01/2010,01:55:00,25,01/01/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,001,629","231,389",,BLACK,M,,40.801776451,-73.937229074,"(40.801776451, -73.937229074)",PATROL BORO MAN NORTH,,45-64,WHITE HISPANIC,M
799671984,01/01/2010,20:20:00,01/01/2010,20:36:00,79,01/01/2010,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,LAFAYETTE,483,"995,728","190,315",,,,,40.689048255,-73.958613378,"(40.689048255, -73.958613378)",PATROL BORO BKLYN NORTH,,,UNKNOWN,E
130023017,01/01/2010,17:00:00,01/01/2010,18:10:00,113,01/01/2010,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,AIRPORT TERMINAL,PORT AUTHORITY,3,NA,,NA,"1,046,367","186,986",,,,,40.679700408,-73.776047368,"(40.679700408, -73.776047368)",PATROL BORO QUEENS SOUTH,,,WHITE,M
553864000,01/01/2010,15:00:00,01/02/2010,08:30:00,50,01/02/2010,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,011,760","262,351",,,,,40.886732286,-73.900509246,"(40.886732286, -73.900509246)",PATROL BORO BRONX,,45-64,BLACK,M
950021929,01/01/2010,17:00:00,,,63,01/04/2010,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,006,041","169,578",,BLACK,F,,40.632110394,-73.921493167,"(40.632110394, -73.921493167)",PATROL BORO BKLYN SOUTH,,45-64,BLACK,M
512007158,01/01/2010,01:55:00,01/01/2010,01:55:00,46,01/02/2010,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,010,620","247,747",,,,,40.846652242,-73.904689613,"(40.846652242, -73.904689613)",PATROL BORO BRONX,,,UNKNOWN,E
259038595,01/01/2010,02:50:00,01/01/2010,03:10:00,9,01/02/2010,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,MANHATTAN,INSIDE,BAR/NIGHT CLUB,N.Y. POLICE DEPT,0,NA,,NA,"987,083","205,328",18-24,BLACK HISPANIC,F,,40.730262376,-73.989779727,"(40.730262376, -73.989779727)",PATROL BORO MAN SOUTH,,25-44,WHITE,F
251279177,01/01/2010,08:00:00,01/12/2010,22:00:00,114,01/13/2010,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,011,176","220,641",25-44,WHITE,M,,40.772252144,-73.902788728,"(40.772252144, -73.902788728)",PATROL BORO QUEENS NORTH,,18-24,WHITE,F
441602336,01/01/2010,11:55:00,,,103,11/30/2010,114,ARSON,264,"ARSON, MOTOR VEHICLE 1 2 3 & 4",COMPLETED,FELONY,QUEENS,,STREET,OTHER,97,NA,,NA,"1,052,557","199,164",,,,,40.713080461,-73.753606813,"(40.713080461, -73.753606813)",PATROL BORO QUEENS SOUTH,,,UNKNOWN,E
